trial_id,experiment_id,experiment_type,scene_id,scene_type,object_categories,prompt,prompt_type,method,expected_candidate_id,expected_display_id,notes,started_at_epoch_s,scene_observation_path,session_id,status,candidate_count,question_count,resolved_candidate_id,latency_s,updated_at_epoch_s,outcome,operator_note,finished_at_epoch_s,audit_failure_reason,audit_reviewed,include_in_audit,prompt_text,candidate_set_size,candidate_state,correct,num_questions,latency_sec,prompt_length,target_category,attribute_type,prompt_id,exact_prompt_key,prompt_norm,has_my,has_color,has_spatial,has_relation,has_size,has_modifier,prompt_object_category,prompt_pool_key,prompt_pool_n,prompt_pool_unique_n,prompt_pool_repetition_rate,prompt_text_repeat_count_in_pool
trial_20260508_174228_d0b0fb,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,random_question,,,,1778229793.0307739,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,351edda2-3c52-485b-a94e-7d63f7be3457,finished,6,6,cand_001,316.2667419910431,1778230109.2975707,correct,,1778230109.297445,,False,True,Pick up my cup.,6,,1,6,316.2667419910431,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_174846_d38ccb,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,random_question,,,,1778230154.2934308,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,ff75d154-0144-42d9-bfc4-ad85dc6d4071,finished,6,2,cand_006,83.86723804473877,1778230238.160872,correct,,1778230238.1605225,,False,True,Pick up my cup.,6,,1,2,83.86723804473877,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_175056_c68951,top_cups_01,main,scene_001,cup_only,[],Pick up green cup.,partial,vlm_best_question,,,,1778230257.49667,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,245db79c-b27d-43cf-95e7-0c8e9e4b9e7a,finished,1,0,cand_001,9.334763288497925,1778230266.8316352,correct,,1778230266.831327,,False,True,Pick up green cup.,1,,1,0,9.334763288497925,18,,,Pick up green cup.,scene_001::Pick up green cup.,pick up green cup,0,1,0,0,0,1,cup,scene_001|partial,20,13,0.35,1
trial_20260508_175117_158f32,top_cups_01,main,scene_001,cup_only,[],Pick up green cup.,clear,vlm_best_question,,,,1778230278.4728014,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,a32cb93d-1568-48f1-aac1-8c5e02e2c785,finished,1,0,cand_001,3.312729597091675,1778230281.7855852,correct,,1778230281.7854831,,False,True,Pick up green cup.,1,,1,0,3.312729597091675,18,,,Pick up green cup.,scene_001::Pick up green cup.,pick up green cup,0,1,0,0,0,1,cup,scene_001|clear,25,15,0.4,5
trial_20260508_175127_0e627d,top_cups_01,main,scene_001,cup_only,[],Pick up yellow cup.,clear,vlm_best_question,,,,1778230289.0469372,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,8ef10478-5d2c-4e8c-9dbb-d8faedb542b8,finished,1,0,cand_001,11.068927526473999,1778230300.1159656,correct,,1778230300.1158009,,False,True,Pick up yellow cup.,1,,1,0,11.068927526473999,19,,,Pick up yellow cup.,scene_001::Pick up yellow cup.,pick up yellow cup,0,1,0,0,0,1,cup,scene_001|clear,25,15,0.4,2
trial_20260508_175157_4eeeea,top_cups_01,main,scene_001,cup_only,[],Pick up the cup in the middle.,clear,vlm_best_question,,,,1778230318.359854,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,3d2bca19-aa79-4405-afe2-3f73c4d94a46,finished,1,0,cand_001,18.623122692108154,1779201709.984578,wrong,,1778230336.9828784,wrong_object_selected,True,True,Pick up the cup in the middle.,1,,0,0,18.623122692108154,30,,,Pick up the cup in the middle.,scene_001::Pick up the cup in the middle.,pick up the cup in the middle,0,0,1,0,0,1,cup,scene_001|clear,25,15,0.4,1
trial_20260508_175456_dd671a,top_cups_01,main,scene_001,cup_only,[],Pick up the most left cup.,partial,vlm_best_question,,,,1778230497.6023166,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,e348a8f1-16d0-4b36-9fba-17b96f9621d9,finished,1,0,cand_001,4.620883941650391,1778230502.2232397,correct,,1778230502.2231684,,False,True,Pick up the most left cup.,1,,1,0,4.620883941650391,26,,,Pick up the most left cup.,scene_001::Pick up the most left cup.,pick up the most left cup,0,0,1,0,0,1,cup,scene_001|partial,20,13,0.35,1
trial_20260508_175507_edf1df,top_cups_01,main,scene_001,cup_only,[],Pick up the most left cup.,clear,vlm_best_question,,,,1778230509.2348807,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,4ef36351-bbcd-481a-9943-39fcf8b1a24f,finished,1,0,cand_001,3.653376579284668,1778230512.8884459,correct,,1778230512.8881607,,False,True,Pick up the most left cup.,1,,1,0,3.653376579284668,26,,,Pick up the most left cup.,scene_001::Pick up the most left cup.,pick up the most left cup,0,0,1,0,0,1,cup,scene_001|clear,25,15,0.4,1
trial_20260508_175630_7360b2,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,vlm_best_question,,,,1778230619.112286,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,eb65a66b-66d9-4770-a499-884a796767b7,finished,6,6,cand_001,425.9674942493439,1778231045.0799813,correct,,1778231045.0796127,,False,True,Pick up my cup.,6,,1,6,425.9674942493439,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_180703_680135,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,vlm_best_question,,,,1778231251.9378288,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,8e163752-6319-4135-aec0-dd60e1c09556,finished,6,4,cand_003,144.73229146003723,1778231396.6703236,correct,,1778231396.6699655,,False,True,Pick up my cup.,6,,1,4,144.73229146003723,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_181024_50d34f,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,vlm_best_question,,,,1778231452.8811219,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,3dd1c2b9-8848-4067-8d71-bed6af3cfaeb,finished,6,4,cand_004,255.20284843444824,1778231708.0841691,correct,,1778231708.0838144,,False,True,Pick up my cup.,6,,1,4,255.20284843444824,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_181552_0ed400,top_cups_01,main,scene_001,cup_only,[],Pick up green cup.,clear,proposed_efe,,,,1778231753.4265025,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,c4772d7b-de04-4f80-a14f-66fd405e204e,finished,1,0,cand_001,4.534489631652832,1778231757.9610426,correct,,1778231757.960953,,False,True,Pick up green cup.,1,,1,0,4.534489631652832,18,,,Pick up green cup.,scene_001::Pick up green cup.,pick up green cup,0,1,0,0,0,1,cup,scene_001|clear,25,15,0.4,5
trial_20260508_181607_4c9048,top_cups_01,main,scene_001,cup_only,[],Pick up yellow cup.,clear,proposed_efe,,,,1778231768.4769518,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,86c4e112-b92a-42aa-a025-1a1fd296b21f,finished,1,0,cand_001,17.64599633216858,1778231786.1230314,correct,,1778231786.1228933,,False,True,Pick up yellow cup.,1,,1,0,17.64599633216858,19,,,Pick up yellow cup.,scene_001::Pick up yellow cup.,pick up yellow cup,0,1,0,0,0,1,cup,scene_001|clear,25,15,0.4,2
trial_20260508_181705_7860e3,top_cups_01,main,scene_001,cup_only,[],Pick up most left cup.,clear,proposed_efe,,,,1778231826.5252764,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,d2733dbf-4f32-4d63-ba7c-8921d06464d7,finished,1,0,cand_001,7.318147897720337,1778231833.843476,correct,,1778231833.8433847,,False,True,Pick up most left cup.,1,,1,0,7.318147897720337,22,,,Pick up most left cup.,scene_001::Pick up most left cup.,pick up most left cup,0,0,1,0,0,1,cup,scene_001|clear,25,15,0.4,2
trial_20260508_181747_6e5ebf,top_cups_01,main,scene_001,cup_only,[],Pick up orange cup.,partial,proposed_efe,,,,1778231868.3744612,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,69aedb65-24e7-475b-b7bf-c1c270da1945,finished,1,0,cand_001,4.0968077182769775,1778231872.4714055,correct,,1778231872.4711974,,False,True,Pick up orange cup.,1,,1,0,4.0968077182769775,19,,,Pick up orange cup.,scene_001::Pick up orange cup.,pick up orange cup,0,1,0,0,0,1,cup,scene_001|partial,20,13,0.35,3
trial_20260508_181812_5471cc,top_cups_01,main,scene_001,cup_only,[],Pick up most center cup.,partial,proposed_efe,,,,1778231893.711151,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,3f4840e7-c431-4182-9ef6-d5bc02d5167c,finished,1,0,cand_001,9.394408702850342,1779201761.4350986,wrong,,1778231903.105458,wrong_object_selected,True,True,Pick up most center cup.,1,,0,0,9.394408702850342,24,,,Pick up most center cup.,scene_001::Pick up most center cup.,pick up most center cup,0,0,1,0,0,1,cup,scene_001|partial,20,13,0.35,1
trial_20260508_182333_4aa7c7,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,proposed_efe,,,,1778232241.9984562,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,cdaad42b-9e64-456a-994d-36c1feafdf74,finished,6,3,cand_001,135.40183925628662,1778232377.4003584,correct,,1778232377.4002228,,False,True,Pick up my cup.,6,,1,3,135.40183925628662,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_182624_05ba10,top_cups_01,main,scene_001,cup_only,[],Pick up my cup.,ambiguous,proposed_efe,,,,1778232412.4088821,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_001/observation.jpg,fff68b07-68ff-4170-a8a6-516b8d42ed5c,finished,6,3,cand_006,92.61430144309998,1778232505.0232456,correct,,1778232505.0231178,,False,True,Pick up my cup.,6,,1,3,92.61430144309998,15,,,Pick up my cup.,scene_001::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_001|ambiguous,17,2,0.8823529411764706,15
trial_20260508_184007_9e801d,top_cups_01,main,scene_002,cup_only,[],Pick up the green cup.,clear,top_score,,,,1778233212.9100587,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,d9dcda05-0366-41f2-b78d-0a6a14d0d663,finished,1,0,cand_001,5.80236029624939,1778233218.7126129,correct,,1778233218.7123096,,False,True,Pick up the green cup.,1,,1,0,5.80236029624939,22,,,Pick up the green cup.,scene_002::Pick up the green cup.,pick up the green cup,0,1,0,0,0,1,cup,scene_002|clear,19,13,0.3157894736842105,2
trial_20260508_184031_69b192,top_cups_01,main,scene_002,cup_only,[],Pick up the blue cup.,clear,top_score,,,,1778233233.2592485,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,d7a3b490-0f5e-4cfb-ad33-059f8eea5dbe,finished,1,0,cand_001,10.680567264556885,1778233243.9399898,correct,,1778233243.9397175,,False,True,Pick up the blue cup.,1,,1,0,10.680567264556885,21,,,Pick up the blue cup.,scene_002::Pick up the blue cup.,pick up the blue cup,0,1,0,0,0,1,cup,scene_002|clear,19,13,0.3157894736842105,1
trial_20260508_184053_861c55,top_cups_01,main,scene_002,cup_only,[],Pick up the metal cup.,clear,top_score,,,,1778233254.9866369,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,0c681de8-3200-4627-bde0-b7c532c11827,finished,1,0,cand_001,5.559582948684692,1778233260.5464113,correct,,1778233260.5461183,,False,True,Pick up the metal cup.,1,,1,0,5.559582948684692,22,,,Pick up the metal cup.,scene_002::Pick up the metal cup.,pick up the metal cup,0,0,0,0,0,0,cup,scene_002|clear,19,13,0.3157894736842105,1
trial_20260508_184144_a4b65b,top_cups_01,main,scene_002,cup_only,[],Pick up the orange cup.,partial,top_score,,,,1778233305.634564,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,ca989acd-c6dc-413e-96c7-35023906a23c,finished,1,0,cand_001,7.8905463218688965,1779201834.704089,wrong,,1778233313.5250118,gd_missing_target_candidate,True,True,Pick up the orange cup.,1,,0,0,7.8905463218688965,23,,,Pick up the orange cup.,scene_002::Pick up the orange cup.,pick up the orange cup,0,1,0,0,0,1,cup,scene_002|partial,19,13,0.3157894736842105,2
trial_20260508_184223_1a504c,top_cups_01,main,scene_002,cup_only,[],Pick up the cup on the left half.,partial,top_score,,,,1778233344.7991595,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,d580d889-3a27-443b-ac6e-e098a8cb782f,finished,1,0,cand_001,7.8737969398498535,1779201861.0003598,wrong,,1778233352.6729114,gd_missing_target_candidate,True,True,Pick up the cup on the left half.,1,,0,0,7.8737969398498535,33,,,Pick up the cup on the left half.,scene_002::Pick up the cup on the left half.,pick up the cup on the left half,0,0,1,0,0,1,cup,scene_002|partial,19,13,0.3157894736842105,1
trial_20260508_184305_05b753,top_cups_01,main,scene_002,cup_only,[],Pick up the cup near the orange one.,partial,top_score,,,,1778233386.2480729,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,f61dac22-7046-4bc6-82de-9b92c752fb2e,finished,0,0,,12.617941617965698,1779201929.1695576,unresolved,,1778233398.865968,gd_missing_target_candidate,True,True,Pick up the cup near the orange one.,0,,0,0,12.617941617965698,36,,,Pick up the cup near the orange one.,scene_002::Pick up the cup near the orange one.,pick up the cup near the orange one,0,1,0,1,0,1,cup,scene_002|partial,19,13,0.3157894736842105,1
trial_20260508_184355_c1791f,top_cups_01,main,scene_002,cup_only,[],Pick up my cup.,ambiguous,top_score,,,,1778233437.1497989,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,0a6c8852-f88b-42af-9638-bf2734268cea,finished,6,0,cand_001,7.667821407318115,1779201981.3269155,unresolved,,1778233444.8174906,ambiguity_not_solved,True,True,Pick up my cup.,6,,0,0,7.667821407318115,15,,,Pick up my cup.,scene_002::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_002|ambiguous,21,1,0.9523809523809523,21
trial_20260508_184407_dd3c46,top_cups_01,main,scene_002,cup_only,[],Pick up my cup.,ambiguous,top_score,,,,1778233448.3989856,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,8df316a4-237b-4572-aeda-d0311f94410e,finished,6,0,cand_001,3.066880702972412,1779201975.0926595,unresolved,,1778233451.4657516,ambiguity_not_solved,True,True,Pick up my cup.,6,,0,0,3.066880702972412,15,,,Pick up my cup.,scene_002::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_002|ambiguous,21,1,0.9523809523809523,21
trial_20260508_184413_0f9011,top_cups_01,main,scene_002,cup_only,[],Pick up my cup.,ambiguous,top_score,,,,1778233454.2511811,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,a1f3a752-f87b-45fc-865e-6bac25b5c19f,finished,6,0,cand_001,2.5410473346710205,1779201994.1411893,unresolved,,1778233456.7920957,ambiguity_not_solved,True,True,Pick up my cup.,6,,0,0,2.5410473346710205,15,,,Pick up my cup.,scene_002::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_002|ambiguous,21,1,0.9523809523809523,21
trial_20260508_184445_d39cf0,top_cups_01,main,scene_002,cup_only,[],Pick up my cup.,ambiguous,random_candidate,,,,1778233487.092269,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,06d5ae02-5de2-4f8b-8418-64bc10601b68,finished,6,0,cand_004,4.228004693984985,1778233491.3203294,correct,,1778233491.3202128,,False,True,Pick up my cup.,6,,1,0,4.228004693984985,15,,,Pick up my cup.,scene_002::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_002|ambiguous,21,1,0.9523809523809523,21
trial_20260508_184452_bc691e,top_cups_01,main,scene_002,cup_only,[],Pick up my cup.,ambiguous,random_candidate,,,,1778233493.9706883,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,47769675-af6f-4f3f-9a8e-9e48df6adc41,finished,6,0,cand_003,4.846075773239136,1779202023.964475,wrong,,1778233498.8166366,ambiguity_not_solved,True,True,Pick up my cup.,6,,0,0,4.846075773239136,15,,,Pick up my cup.,scene_002::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_002|ambiguous,21,1,0.9523809523809523,21
trial_20260508_184501_f2f9b5,top_cups_01,main,scene_002,cup_only,[],Pick up my cup.,ambiguous,random_candidate,,,,1778233502.425882,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,d7e7330f-bffa-4db1-8512-25a3f7cba700,finished,6,0,cand_006,7.000681638717651,1779202031.4802594,wrong,,1778233509.4264977,ambiguity_not_solved,True,True,Pick up my cup.,6,,0,0,7.000681638717651,15,,,Pick up my cup.,scene_002::Pick up my cup.,pick up my cup,1,0,0,0,0,1,cup,scene_002|ambiguous,21,1,0.9523809523809523,21
trial_20260508_184710_bb39e6,top_cups_01,main,scene_002,cup_only,[],Pick up left cup.,partial,random_candidate,,,,1778233632.2231033,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,f8a789a4-0a25-4d8c-8769-7c8d0ee425f9,finished,1,0,cand_001,4.127950191497803,1779202070.2055984,wrong,,1778233636.350994,gd_missing_target_candidate,True,True,Pick up left cup.,1,,0,0,4.127950191497803,17,,,Pick up left cup.,scene_002::Pick up left cup.,pick up left cup,0,0,1,0,0,1,cup,scene_002|partial,19,13,0.3157894736842105,3
trial_20260508_184749_924a29,top_cups_01,main,scene_002,cup_only,[],Pick up the cup near the orange cup.,partial,random_candidate,,,,1778233670.1289597,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,3354e260-1bf5-4778-b46d-e9f5cc64eef4,finished,0,0,,7.832909345626831,1779202088.071933,wrong,,1778233677.9618227,gd_missing_target_candidate,True,True,Pick up the cup near the orange cup.,0,,0,0,7.832909345626831,36,,,Pick up the cup near the orange cup.,scene_002::Pick up the cup near the orange cup.,pick up the cup near the orange cup,0,1,0,1,0,1,cup,scene_002|partial,19,13,0.3157894736842105,1
trial_20260508_184837_9fa5ee,top_cups_01,main,scene_002,cup_only,[],Pick up the mug.,partial,random_candidate,,,,1778233719.1384728,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,36b832da-65fe-49ab-a600-82ec5c7da622,finished,6,0,cand_006,4.841417551040649,1779202118.3401968,unresolved,,1778233723.9798257,ambiguity_not_solved,True,True,Pick up the mug.,6,,0,0,4.841417551040649,16,,,Pick up the mug.,scene_002::Pick up the mug.,pick up the mug,0,0,0,0,0,0,unknown,scene_002|partial,19,13,0.3157894736842105,1
trial_20260508_184925_46e3ae,top_cups_01,main,scene_002,cup_only,[],Pick up the green mug.,clear,random_candidate,,,,1778233766.2853365,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,db33cc26-46d1-4b40-8440-d392fa786873,finished,1,0,cand_001,3.284442901611328,1779202153.1282268,correct,,1778233769.5697348,,True,True,Pick up the green mug.,1,,1,0,3.284442901611328,22,,,Pick up the green mug.,scene_002::Pick up the green mug.,pick up the green mug,0,1,0,0,0,1,unknown,scene_002|clear,19,13,0.3157894736842105,2
trial_20260508_184953_bb19c0,top_cups_01,main,scene_002,cup_only,[],Pick up the green mug.,clear,random_candidate,,,,1778233794.8033555,/home/haoandong/ask2act/services/a6000_web/artifacts/offline_experiments/top_cups_01/scenes/scene_002/observation.jpg,dd689c40-7fda-4ef5-be58-4145367cd289,finished,1,0,cand_001,2.7539050579071045,1778233797.5573196,correct,,1778233797.5572145,,False,True,Pick up the green mug.,1,,1,0,2.7539050579071045,22,,,Pick up the green mug.,scene_002::Pick up the green mug.,pick up the green mug,0,1,0,0,0,1,unknown,scene_002|clear,19,13,0.3157894736842105,2
